Firm_ID,Year,NIC,GVA
DODLA.NS,2024,10,3160330000.0
DODLA.NS,2023,10,2142730000.0
DNAMEDIA.NS,2025,61,148841000.0
DNAMEDIA.NS,2024,61,1790370000.0
DNAMEDIA.NS,2023,61,1277157000.0
DOLATALGO.NS,2026,64,2276580000.0
DOLATALGO.NS,2025,64,3477280000.0
DOLATALGO.NS,2024,64,2369340000.0
DOLATALGO.NS,2023,64,1782050000.0
DOMS.NS,2026,42,4211754000.0
DOMS.NS,2025,42,3710486000.0
DOMS.NS,2024,42,2821748000.0
DOMS.NS,2023,42,1901220000.0
DONEAR.NS,2026,29,1037394000.0
DONEAR.NS,2025,29,899729000.0
DONEAR.NS,2024,29,878604000.0
DONEAR.NS,2023,29,814092000.0
DOLPHIN.NS,2026,19,897957000.0
DOLPHIN.NS,2025,19,489843000.0
DOLPHIN.NS,2024,19,25663000.0
DOLPHIN.NS,2023,19,440366000.0
DPWIRES.NS,2026,42,277348000.0
DPWIRES.NS,2025,42,351957000.0
DPWIRES.NS,2024,42,556381000.0
DPWIRES.NS,2023,42,605084000.0
DPABHUSHAN.NS,2026,29,3096740000.0
DPABHUSHAN.NS,2025,29,1745275000.0
DPABHUSHAN.NS,2024,29,1005549000.0
DPABHUSHAN.NS,2023,29,765452000.0
DRCSYSTEMS.NS,2026,62,283260000.0
DRCSYSTEMS.NS,2025,62,212090000.0
DRCSYSTEMS.NS,2024,62,149725000.0
DRCSYSTEMS.NS,2023,62,99770000.0
DPSCLTD.NS,2025,35,702287000.0
DPSCLTD.NS,2024,35,873583000.0
DPSCLTD.NS,2023,35,860383000.0
DPSCLTD.NS,2022,35,814841000.0
DRREDDY.NS,2026,21,79160000000.0
DRREDDY.NS,2025,21,96671000000.0
DRREDDY.NS,2024,21,88422000000.0
DRREDDY.NS,2023,21,74431000000.0
DREAMFOLKS.NS,2026,42,219720000.0
DREAMFOLKS.NS,2025,42,973050000.0
DREAMFOLKS.NS,2024,42,969520000.0
DREAMFOLKS.NS,2023,42,1019180000.0
DREDGECORP.NS,2026,42,2534578000.0
DREDGECORP.NS,2025,42,1635957000.0
DREDGECORP.NS,2024,42,1996999000.0
DSFCL.NS,2026,24,68200000.0
DSFCL.NS,2025,24,367700000.0
DUCON.NS,2026,42,265203000.0
DUCON.NS,2025,42,314675000.0
DUCON.NS,2024,42,215863000.0
DUCON.NS,2023,42,161215000.0
DSSL.NS,2026,62,1516535000.0
DSSL.NS,2025,62,1098915000.0
DSSL.NS,2024,62,823648000.0
DSSL.NS,2023,62,553857000.0
DTIL.NS,2026,10,392790000.0
DTIL.NS,2025,10,121285000.0
DWARKESH.NS,2026,10,940323000.0
DWARKESH.NS,2025,10,1199108000.0
DWARKESH.NS,2024,10,2158867000.0
DWARKESH.NS,2023,10,2267494000.0
DYNPRO.NS,2026,24,526518000.0
DYNPRO.NS,2025,24,483169000.0
DYNPRO.NS,2024,24,326838000.0
DYNPRO.NS,2023,24,234478000.0
DYNAMATECH.NS,2026,29,1848200000.0
DYNAMATECH.NS,2025,29,1811200000.0
DYNAMATECH.NS,2024,29,2567600000.0
DYNAMATECH.NS,2023,29,1858800000.0
DYCL.NS,2026,42,1363110000.0
DYCL.NS,2025,42,1118798000.0
DYCL.NS,2024,42,767875000.0
DYCL.NS,2023,42,626195000.0
E2E.NS,2026,62,1602687000.0
E2E.NS,2025,62,1360876000.0
E2E.NS,2024,62,495522000.0
E2E.NS,2023,62,337966000.0
DVL.NS,2026,64,2043415000.0
DVL.NS,2025,64,2636084000.0
DVL.NS,2024,64,2355379000.0
DVL.NS,2023,64,7455519000.0
EASEMYTRIP.NS,2025,29,1612190000.0
EASEMYTRIP.NS,2024,29,1549050000.0
EASEMYTRIP.NS,2023,29,1904400000.0
EBGNG.NS,2026,62,2005040000.0
EBGNG.NS,2025,62,1261440000.0
EBGNG.NS,2024,62,797890000.0
EBGNG.NS,2023,62,469900000.0
EASTSILK.NS,2025,29,25918000.0
ECLERX.NS,2026,62,11526250000.0
ECLERX.NS,2025,62,8946140000.0
ECLERX.NS,2024,62,8610920000.0
ECLERX.NS,2023,62,7881660000.0
ECOSMOBLTY.NS,2026,42,1052200000.0
ECOSMOBLTY.NS,2025,42,1023210000.0
ECOSMOBLTY.NS,2024,42,1037572000.0
ECOSMOBLTY.NS,2023,42,724800000.0
EIDPARRY.NS,2025,24,33043200000.0
EIDPARRY.NS,2024,24,28594300000.0
EIDPARRY.NS,2023,24,32157900000.0
EIDPARRY.NS,2022,24,25963600000.0
EICHERMOT.NS,2026,29,80139600000.0
EICHERMOT.NS,2025,29,67167400000.0
EICHERMOT.NS,2024,29,58505000000.0
EICHERMOT.NS,2023,29,43538600000.0
EFCIL.NS,2026,68,4853782000.0
EFCIL.NS,2025,68,3451996000.0
EFCIL.NS,2024,68,1854999000.0
EFCIL.NS,2023,68,562544000.0
EIFFL.NS,2026,10,158800000.0
EIFFL.NS,2025,10,136700000.0
EIFFL.NS,2024,10,94500000.0
EIFFL.NS,2023,10,79000000.0
EIHOTEL.NS,2026,29,11143300000.0
EIHOTEL.NS,2025,29,11838000000.0
EIHOTEL.NS,2024,29,10661980000.0
EIHOTEL.NS,2023,29,6142880000.0
EIHAHOTELS.NS,2026,29,1345799000.0
EIHAHOTELS.NS,2025,29,1408912000.0
EIHAHOTELS.NS,2024,29,1260050000.0
EIHAHOTELS.NS,2023,29,1017600000.0
EIMCOELECO.NS,2026,42,592878000.0
EIMCOELECO.NS,2025,42,739682000.0
EIMCOELECO.NS,2024,42,574654000.0
EIMCOELECO.NS,2023,42,331046000.0
EIEL.NS,2026,42,3104316000.0
EIEL.NS,2025,42,2871769000.0
EIEL.NS,2024,42,1701746000.0
EIEL.NS,2023,42,825540000.0
ELANTAS.NS,2025,24,2203176000.0
ELANTAS.NS,2024,24,1991395000.0
ELANTAS.NS,2023,24,1960932000.0
ELANTAS.NS,2022,24,1421400000.0
EKC.NS,2026,42,2242500000.0
EKC.NS,2025,42,1855500000.0
EKC.NS,2024,42,1643200000.0
EKC.NS,2023,42,1447360000.0
ELDEHSG.NS,2026,68,415308000.0
ELDEHSG.NS,2025,68,356560000.0
ELDEHSG.NS,2024,68,484929000.0
ELDEHSG.NS,2023,68,612075000.0
ELECTCAST.NS,2026,42,5351678000.0
ELECTCAST.NS,2025,42,11588789000.0
ELECTCAST.NS,2024,42,12619821000.0
ELECTCAST.NS,2023,42,7685624000.0
ELECON.NS,2026,42,5816400000.0
ELECON.NS,2025,42,6086200000.0
ELECON.NS,2024,42,5226200000.0
ELECON.NS,2023,42,3567200000.0
ELECTHERM.NS,2026,24,442500000.0
ELECTHERM.NS,2025,24,4996700000.0
ELECTHERM.NS,2024,24,4232100000.0
ELECTHERM.NS,2023,24,1037700000.0
ELGIRUBCO.NS,2025,29,394454000.0
ELGIRUBCO.NS,2024,29,553730000.0
ELGIRUBCO.NS,2023,29,460240000.0
ELGIEQUIP.NS,2026,42,6886000000.0
ELGIEQUIP.NS,2025,42,5881000000.0
ELGIEQUIP.NS,2024,42,5463000000.0
ELGIEQUIP.NS,2023,42,6078600000.0
EMAMIPAP.NS,2026,24,2159300000.0
EMAMIPAP.NS,2025,24,1462700000.0
EMAMIPAP.NS,2024,24,2337100000.0
EMAMIPAP.NS,2023,24,2155200000.0
ELIN.NS,2026,42,622060000.0
ELIN.NS,2025,42,707100000.0
ELIN.NS,2024,42,492760000.0
ELIN.NS,2023,42,670060000.0
ELLEN.NS,2026,24,1662660000.0
ELLEN.NS,2025,24,1456850000.0
EMAMIREAL.NS,2023,68,27300000.0
ELPROINTL.NS,2026,99,2217928000.0
ELPROINTL.NS,2025,99,1518615000.0
ELPROINTL.NS,2024,99,1374562000.0
ELPROINTL.NS,2023,99,753074000.0
EMAMILTD.NS,2026,10,10345400000.0
EMAMILTD.NS,2025,10,10814100000.0
EMAMILTD.NS,2024,10,9867159000.0
EMAMILTD.NS,2023,10,9241898000.0
EMCURE.NS,2026,21,18458620000.0
EMCURE.NS,2025,21,15313110000.0
EMCURE.NS,2024,21,12403260000.0
EMCURE.NS,2023,21,11702480000.0
EMBDL.NS,2025,68,5028560000.0
EMBDL.NS,2024,68,278910000.0
EMMBI.NS,2026,29,424440000.0
EMMBI.NS,2025,29,384110000.0
EMMBI.NS,2024,29,374880000.0
EMMBI.NS,2023,29,338010000.0
EMIL.NS,2026,29,4532410000.0
EMIL.NS,2025,29,4602550000.0
EMIL.NS,2024,29,4568480000.0
EMIL.NS,2023,29,3438470000.0
EMUDHRA.NS,2026,62,1705370000.0
EMUDHRA.NS,2025,62,1323820000.0
EMUDHRA.NS,2024,62,1163680000.0
EMUDHRA.NS,2023,62,926090000.0
EMKAY.NS,2026,64,475802000.0
EMKAY.NS,2025,64,793264000.0
EMKAY.NS,2024,64,556691000.0
EMKAY.NS,2023,64,240652000.0
EMMVEE.NS,2026,62,17878899000.0
EMMVEE.NS,2025,62,7466501000.0
EMMVEE.NS,2024,62,1190500000.0
EMMVEE.NS,2023,62,799980000.0
ENDURANCE.NS,2026,29,20686600000.0
ENDURANCE.NS,2025,29,16802300000.0
ENDURANCE.NS,2024,29,14127710000.0
ENDURANCE.NS,2023,29,10704670000.0
EMSLIMITED.NS,2026,42,1526765000.0
EMSLIMITED.NS,2025,42,2670340000.0
EMSLIMITED.NS,2024,42,2133255000.0
EMSLIMITED.NS,2023,42,1513600000.0
ENERGYDEV.NS,2026,35,233196000.0
ENERGYDEV.NS,2024,35,179211000.0
ENERGYDEV.NS,2023,35,292900000.0
ENRIN.NS,2025,35,16187000000.0
ENRIN.NS,2024,35,8706000000.0
ENIL.NS,2026,61,679748000.0
ENIL.NS,2025,61,1165747000.0
ENIL.NS,2024,61,1348860000.0
ENTERO.NS,2026,21,2770140000.0
ENTERO.NS,2025,21,2110530000.0
ENTERO.NS,2024,21,1210540000.0
ENTERO.NS,2023,21,649490000.0
EPACK.NS,2026,29,1237299000.0
EPACK.NS,2025,29,1757221000.0
EPACK.NS,2024,29,1220819000.0
EPACK.NS,2023,29,986797000.0
EPACKPEB.NS,2026,42,1768743000.0
EPACKPEB.NS,2025,42,1224458000.0
EPACKPEB.NS,2024,42,857740000.0
EPACKPEB.NS,2023,42,533460000.0
EPIGRAL.NS,2026,24,5557000000.0
EPIGRAL.NS,2025,24,7161700000.0
EPIGRAL.NS,2024,24,4766400000.0
EPIGRAL.NS,2023,24,6812026000.0
ENGINERSIN.NS,2026,42,9383256000.0
ENGINERSIN.NS,2025,42,7803789000.0
ENGINERSIN.NS,2024,42,5155791000.0
ENGINERSIN.NS,2023,42,4727165000.0
ERIS.NS,2026,21,11107100000.0
ERIS.NS,2025,21,10356200000.0
ERIS.NS,2024,21,6986500000.0
ERIS.NS,2023,21,5478990000.0
ESABINDIA.NS,2026,42,2931300000.0
ESABINDIA.NS,2025,42,2523200000.0
ESABINDIA.NS,2024,42,2358600000.0
ESABINDIA.NS,2023,42,1944800000.0
EPL.NS,2026,29,9803000000.0
EPL.NS,2025,29,8781000000.0
EPL.NS,2024,29,7118000000.0
EPL.NS,2023,29,6124000000.0
EQUIPPP.NS,2026,62,32926000.0
EQUIPPP.NS,2025,62,19561000.0
EQUIPPP.NS,2024,62,920000.0
EQUIPPP.NS,2023,62,5806000.0
ESSENTIA.NS,2026,10,62039000.0
ESSENTIA.NS,2025,10,116447000.0
ESSENTIA.NS,2024,10,232500000.0
ESSENTIA.NS,2023,10,72671000.0
ESCORTS.NS,2026,42,20862500000.0
ESCORTS.NS,2025,42,16300500000.0
ESCORTS.NS,2024,42,15282600000.0
ESCORTS.NS,2023,42,9954000000.0
ETHOSLTD.NS,2026,29,2475389000.0
ETHOSLTD.NS,2025,29,2125101000.0
ETHOSLTD.NS,2024,29,1759781000.0
ETHOSLTD.NS,2023,29,1293530000.0
ESSARSHPNG.NS,2025,42,7578800000.0
ESSARSHPNG.NS,2024,42,63500000.0
ESSARSHPNG.NS,2023,42,17942900000.0
ETERNAL.NS,2026,29,26040000000.0
ETERNAL.NS,2025,29,17140000000.0
ETERNAL.NS,2024,29,8860000000.0
ESTER.NS,2026,24,1105595000.0
ESTER.NS,2025,24,1638857000.0
ESTER.NS,2024,24,33884000.0
ESTER.NS,2023,24,1041878000.0
EUROBOND.NS,2026,42,566720000.0
EUROBOND.NS,2025,42,429918000.0
EUROBOND.NS,2024,42,334020000.0
EUROBOND.NS,2023,42,249047000.0
EUROPRATIK.NS,2026,24,1132714000.0
EUROPRATIK.NS,2025,24,1092405000.0
EUROPRATIK.NS,2024,24,889860000.0
EUROPRATIK.NS,2023,24,836120000.0
EUREKAFORB.NS,2026,29,2965820000.0
EUREKAFORB.NS,2025,29,2843287000.0
EUREKAFORB.NS,2024,29,1920084000.0
EUREKAFORB.NS,2023,29,1147765000.0
EVERESTIND.NS,2025,42,561912000.0
EVERESTIND.NS,2024,42,663027000.0
EVERESTIND.NS,2023,42,1081146000.0
EVEREADY.NS,2026,42,2160600000.0
EVEREADY.NS,2025,42,1538500000.0
EVEREADY.NS,2024,42,1426081000.0
EVEREADY.NS,2023,42,1125419000.0
EXICOM.NS,2024,42,1254799000.0
EXICOM.NS,2023,42,662472000.0
EXCELSOFT.NS,2026,62,869970000.0
EXCELSOFT.NS,2025,62,879820000.0
EXCELSOFT.NS,2024,62,565970000.0
EXCELSOFT.NS,2023,62,677870000.0
EXCELINDUS.NS,2026,24,1371713000.0
EXCELINDUS.NS,2025,24,1493762000.0
EXCELINDUS.NS,2024,24,553403000.0
EXCELINDUS.NS,2023,24,1387982000.0
EXIDEIND.NS,2026,29,19613900000.0
EXIDEIND.NS,2025,29,19113300000.0
EXIDEIND.NS,2024,29,19075600000.0
EXIDEIND.NS,2023,29,17123700000.0
EUROTEXIND.NS,2026,68,7364000.0
EUROTEXIND.NS,2025,68,18942000.0
EUROTEXIND.NS,2023,68,22139000.0
EXPLEOSOL.NS,2026,62,1931260000.0
EXPLEOSOL.NS,2025,62,1818690000.0
EXPLEOSOL.NS,2024,62,1558490000.0
EXPLEOSOL.NS,2023,62,2162460000.0
EXXARO.NS,2026,42,256416000.0
EXXARO.NS,2025,42,232153000.0
EXXARO.NS,2024,42,260138000.0
EXXARO.NS,2023,42,343989000.0
FABTECH.NS,2026,21,577346000.0
FABTECH.NS,2025,21,651373000.0
FABTECH.NS,2024,21,397511000.0
FABTECH.NS,2023,21,323768000.0
FCL.NS,2026,24,1678193000.0
FCL.NS,2025,24,1515326000.0
FCL.NS,2024,24,1639325000.0
FCL.NS,2023,24,1192867000.0
FACT.NS,2026,24,2455200000.0
FACT.NS,2025,24,3359000000.0
FACT.NS,2024,24,3124926000.0
FACT.NS,2023,24,8877293000.0
FAIRCHEMOR.NS,2026,24,220398000.0
FAIRCHEMOR.NS,2025,24,441209000.0
FAIRCHEMOR.NS,2024,24,681137000.0
FAIRCHEMOR.NS,2023,24,730068000.0
